x,y,z
 6.85552166],[0.8882942  1.5849384  2.01407709 4.59854141 3.64528541 0.85683995
 6.53765087],[0.99333494 2.31406851 2.73234544 2.15664559 4.07316176 3.11403944
 4.21973231]
[0.72091317 1.53333402 2.71278591 2.38886219 3.29781225 4.9714909
 6.85589024],[0.88976399 1.58562782 2.01438066 4.59904641 3.64553458 0.85767822
 6.53855967],[0.99492939 2.31467296 2.7327138  2.15712632 4.07335399 3.11411784
 4.22027677]
[0.72156566 1.53555723 2.71061777 2.3896933  3.2979653  4.97202155
 6.8562588 ],[0.89123615 1.58632398 2.01467608 4.59955082 3.6457832  0.85851668
 6.53946847],[0.99652832 2.31528178 2.73307396 2.15760763 4.07354504 3.11419621
 4.22082122]
[0.72222096 1.5378028  2.70842505 2.39052467 3.29811783 4.97255186
 6.85662737],[0.89271069 1.58702705 2.01496315 4.60005462 3.64603128 0.85935534
 6.54037726],[0.99813172 2.31589514 2.73342574 2.15808954 4.0737349  3.11427453
 4.22136567]
[0.72287909 1.54007116 2.70620734 2.3913563  3.29826983 4.97308182
 6.85699592],[0.89418762 1.58773721 2.0152417  4.60055783 3.64627882 0.86019419
 6.54128604],[0.9997396  2.31651322 2.73376896 2.15857205 4.07392358 3.1143528
 4.22191012]
[0.72354005 1.54236274 2.70396419 2.3921882  3.29842131 4.97361144
 6.85736447],[0.89566692 1.58845465 2.01551154 4.60106044 3.64652582 0.86103324
 6.54219482],[1.00135197 2.3171362  2.73410343 2.15905514 4.07411107 3.11443103
 4.22245457]
[0.72420386 1.54467798 2.70169515 2.39302035 3.29857225 4.97414073
 6.85773301],[0.8971486  1.58917957 2.01577246 4.60156245 3.64677228 0.86187248
 6.54310359],[1.00296883 2.31776428 2.73442895 2.15953883 4.07429738 3.11450922
 4.22299902]
[0.72487053 1.54701734 2.69939974 2.39385277 3.29872267 4.97466967
 6.85810154],[0.89863266 1.58991216 2.01602429 4.60206387 3.64701821 0.86271191
 6.54401236],[1.00459017 2.31839764 2.73474533 2.16002312 4.0744825  3.11458736
 4.22354346]
[0.72554006 1.54938128 2.6970775  2.39468545 3.29887255 4.97519827
 6.85847007],[0.90011911 1.59065263 2.0162668  4.60256468 3.64726361 0.86355153
 6.54492112],[1.00621601 2.3190365  2.73505235 2.160508   4.07466644 3.11466546
 4.22408791]
[0.72621247 1.55177029 2.69472793 2.39551839 3.29902191 4.97572654
 6.85883859],[0.90160794 1.59140118 2.01649979 4.60306489 3.64750848 0.86439134
 6.54582988],[1.00784635 2.31968105 2.73534981 2.16099347 4.0748492  3.11474352
 4.22463235]
[0.72688776 1.55418486 2.69235052 2.3963516  3.29917073 4.97625448
 6.8592071 ],[0.90309915 1.59215804 2.01672303 4.60356449 3.64775281 0.86523134
 6.54673863],[1.00948118 2.32033152 2.73563749 2.16147955 4.07503077 3.11482154
 4.22517679]
[0.72756595 1.55662549 2.68994477 2.39718506 3.29931901 4.97678208
 6.85957561],[0.90459275 1.59292343 2.01693632 4.6040635  3.64799662 0.86607153
 6.54764737],[1.01112052 2.32098812 2.73591516 2.16196622 4.07521117 3.11489951
 4.22572123]
[0.72824704 1.55909271 2.68751014 2.39801879 3.29946677 4.97730935
 6.85994411],[0.90608873 1.59369758 2.0171394  4.6045619  3.64823991 0.8669119
 6.54855611],[1.01276435 2.32165109 2.73618259 2.16245349 4.07539038 3.11497744
 4.22626567]
[0.72893105 1.56158704 2.68504609 2.39885278 3.29961399 4.97783629
 6.8603126 ],[0.9075871  1.59448073 2.01733206 4.6050597  3.64848267 0.86775246
 6.54946485],[1.01441269 2.32232065 2.73643954 2.16294136 4.07556841 3.11505533
 4.22681011]
[0.72961798 1.56410903 2.68255207 2.39968703 3.29976068 4.9783629
 6.86068109],[0.90908785 1.59527311 2.01751404 4.60555689 3.64872491 0.86859321
 6.55037357],[1.01606553 2.32299705 2.73668578 2.16342982 4.07574526 3.11513318
 4.22735455]
[0.73030784 1.56665925 2.6800275  2.40052154 3.29990682 4.97888918
 6.86104957],[0.91059098 1.59607498 2.01768509 4.60605347 3.64896663 0.86943414
 6.5512823 ],[1.01772288 2.32368053 2.73692105 2.16391889 4.07592093 3.11521099
 4.22789898]
[0.73100064 1.56923826 2.67747181 2.40135631 3.30005244 4.97941514
 6.86141804],[0.9120965  1.5968866  2.01784497 4.60654945 3.64920783 0.87027525
 6.55219101],[1.01938472 2.32437137 2.73714508 2.16440856 4.07609543 3.11528876
 4.22844342]
[0.73169638 1.57184665 2.67488439 2.40219134 3.30019751 4.97994077
 6.8617865 ],[0.9136044  1.59770822 2.01799339 4.60704483 3.64944852 0.87111654
 6.55309973],[1.02105108 2.32506981 2.73735763 2.16489883 4.07626874 3.11536649
 4.22898785]
[0.73239509 1.57448502 2.67226465 2.40302664 3.30034205 4.98046608
 6.86215496],[0.91511468 1.59854013 2.0181301  4.60753959 3.64968869 0.87195801
 6.55400843],[1.02272193 2.32577612 2.7375584  2.16538971 4.07644089 3.11544418
 4.22953228]
[0.73309676 1.57715399 2.66961195 2.40386219 3.30048605 4.98099107
 6.86252341],[0.91662735 1.59938259 2.01825482 4.60803375 3.64992836 0.87279966
 6.55491713],[1.02439729 2.3264906  2.73774713 2.16588118 4.07661185 3.11552183
 4.23007671]
[0.7338014  1.57985418 2.66692566 2.404698   3.30062951 4.98151574
 6.86289186],[0.91814239 1.6002359  2.01836725 4.6085273  3.65016752 0.87364149
 6.55582583],[1.02607714 2.32721352 2.73792353 2.16637326 4.07678164 3.11559944
 4.23062114]
[0.73450902 1.58258623 2.66420513 2.40553408 3.30077243 4.98204009
 6.8632603 ],[0.91965981 1.60110034 2.01846712 4.60902023 3.65040617 0.8744835
 6.55673452],[1.0277615  2.32794518 2.7380873  2.16686595 4.07695025 3.11567701
 4.23116557]
[0.73521964 1.58535079 2.66144971 2.40637041 3.30091481 4.98256412
 6.86362873],[0.92117961 1.60197622 2.01855411 4.60951256 3.65064432 0.87532569
 6.5576432 ],[1.02945035 2.32868588 2.73823815 2.16735924 4.0771177  3.11575454
 4.23170999]
[0.73593325 1.58814853 2.65865872 2.407207   3.30105665 4.98308783
 6.86399715],[0.92270178 1.60286385 2.01862793 4.61000427 3.65088197 0.87616805
 6.55855188],[1.03114369 2.32943592 2.73837576 2.16785314 4.07728397 3.11583204
 4.23225442]
[0.73664986 1.59098012 2.65583147 2.40804386 3.30119795 4.98361124
 6.86436557],[0.92422632 1.60376352 2.01868827 4.61049538 3.65111912 0.87701058
 6.55946055],[1.03284152 2.33019563 2.73849983 2.16834764 4.07744907 3.1159095
 4.23279884]
[0.73736948 1.59384624 2.65296729 2.40888097 3.3013387  4.98413433
 6.86473398],[0.92575324 1.60467557 2.0187348  4.61098587 3.65135577 0.87785329
 6.56036922],[1.03454384 2.33096532 2.73861002 2.16884275 4.077613   3.11598692
 4.23334326]
[0.73809212 1.59674758 2.65006547 2.40971834 3.30147891 4.9846571
 6.86510238],[0.92728252 1.60560031 2.01876721 4.61147574 3.65159194 0.87869617
 6.56127788],[1.03625063 2.33174531 2.73870603 2.16933847 4.07777576 3.1160643
 4.23388768]
[0.73881779 1.59968484 2.64712531 2.41055597 3.30161858 4.98517957
 6.86547078],[0.92881416 1.60653808 2.01878517 4.611965   3.65182761 0.87953922
 6.56218654],[1.03796191 2.33253596 2.73878751 2.16983479 4.07793736 3.11614165
 4.2344321 ]
[0.73954649 1.60265871 2.64414611 2.41139386 3.30175771 4.98570173
 6.86583917],[0.93034817 1.60748921 2.01878835 4.61245365 3.6520628  0.88038245
 6.56309519],[1.03967765 2.33333758 2.73885413 2.17033173 4.07809778 3.11621895
 4.23497652]
[0.74027822 1.6056699  2.64112714 2.41223201 3.30189629 4.98622359
 6.86620756],[0.93188453 1.60845403 2.01877641 4.61294168 3.65229751 0.88122584
 6.56400383],[1.04139786 2.33415053 2.73890556 2.17082928 4.07825705 3.11629623
 4.23552094]
[0.74101299 1.60871911 2.63806772 2.41307042 3.30203432 4.98674513
 6.86657593],[0.93342325 1.60943288 2.01874902 4.6134291  3.65253173 0.8820694
 6.56491247],[1.04312252 2.33497515 2.73894146 2.17132743 4.07841515 3.11637346
 4.23606535]
[0.74175082 1.61180702 2.63496715 2.41390909 3.30217181 4.98726638
 6.8669443 ],[0.93496432 1.61042609 2.01870584 4.61391589 3.65276548 0.88291313
 6.56582111],[1.04485164 2.33581178 2.73896147 2.1718262  4.07857209 3.11645067
 4.23660977]
[0.74249169 1.61493432 2.63182473 2.41474801 3.30230875 4.98778732
 6.86731267],[0.93650773 1.61143401 2.01864655 4.61440207 3.65299875 0.88375702
 6.56672974],[1.0465852  2.33666076 2.73896528 2.17232558 4.07872786 3.11652783
 4.23715418]
[0.74323563 1.61810167 2.62863979 2.41558719 3.30244515 4.98830796
 6.86768102],[0.93805349 1.61245697 2.01857081 4.61488763 3.65323155 0.88460108
 6.56763836],[1.04832319 2.33752244 2.73895253 2.17282558 4.07888248 3.11660496
 4.23769859]
[0.74398262 1.62130971 2.6254117  2.41642663 3.302581   4.9888283
 6.86804937],[0.93960158 1.61349529 2.0184783  4.61537257 3.65346388 0.8854453
 6.56854698],[1.05006561 2.33839715 2.73892291 2.17332619 4.07903594 3.11668206
 4.238243  ]
[0.74473269 1.62455905 2.62213984 2.41726633 3.30271631 4.98934835
 6.86841772],[0.94115201 1.61454929 2.0183687  4.61585689 3.65369575 0.88628969
 6.56945559],[1.05181245 2.33928523 2.73887608 2.17382741 4.07918825 3.11675912
 4.23878741]
[0.74548582 1.62785026 2.61882363 2.41810629 3.30285107 4.98986809
 6.86878605],[0.94270476 1.61561927 2.01824173 4.61634059 3.65392716 0.88713424
 6.5703642 ],[1.05356369 2.34018697 2.73881176 2.17432925 4.0793394  3.11683615
 4.23933182]
[0.74624203 1.63118385 2.61546255 2.4189465  3.30298527 4.99038755
 6.86915438],[0.94425984 1.61670551 2.01809709 4.61682367 3.65415811 0.88797895
 6.5712728 ],[1.05531934 2.34110269 2.73872964 2.1748317  4.07948939 3.11691314
 4.23987622]
[0.74700132 1.63456028 2.61205616 2.41978697 3.30311894 4.99090671
 6.86952271],[0.94581723 1.61780827 2.01793453 4.61730613 3.6543886  0.88882382
 6.57218139],[1.05707936 2.34203265 2.73862946 2.17533477 4.07963824 3.1169901
 4.24042063]
[0.74776369 1.63797991 2.60860406 2.42062769 3.30325205 4.99142557
 6.86989102],[0.94737693 1.61892779 2.01775383 4.61778796 3.65461865 0.88966885
 6.57308998],[1.05884376 2.3429771  2.73851098 2.17583846 4.07978594 3.11706703
 4.24096503]
[0.74852914 1.64144301 2.605106   2.42146868 3.30338461 4.99194415
 6.87025933],[0.94893893 1.62006426 2.0175548  4.61826917 3.65484824 0.89051404
 6.57399857],[1.06061252 2.34393624 2.73837402 2.17634277 4.07993249 3.11714392
 4.24150943]
[0.74929767 1.64494975 2.60156181 2.42230992 3.30351663 4.99246244
 6.87062763],[0.95050323 1.62121782 2.01733729 4.61874975 3.6550774  0.89135938
 6.57490715],[1.06238562 2.34491024 2.73821841 2.17684769 4.08007789 3.11722078
 4.24205383]
[0.7500693  1.64850012 2.59797148 2.42315141 3.30364809 4.99298044
 6.87099593],[0.95206982 1.62238855 2.01710124 4.61922971 3.65530611 0.89220488
 6.57581572],[1.06416306 2.34589919 2.73804406 2.17735324 4.08022215 3.11729761
 4.24259823]
[0.75084401 1.65209396 2.59433519 2.42399317 3.30377901 4.99349816
 6.87136422],[0.95363869 1.62357647 2.01684663 4.61970905 3.65553439 0.89305054
 6.57672429],[1.06594482 2.34690314 2.73785097 2.1778594  4.08036527 3.1173744
 4.24314263]
[0.75162181 1.65573088 2.5906533  2.42483517 3.30390938 4.99401559
 6.8717325 ],[0.95520984 1.62478151 2.01657353 4.62018775 3.65576223 0.89389635
 6.57763285],[1.06773088 2.34792203 2.73763918 2.17836619 4.08050724 3.11745117
 4.24368702]
[0.7524027  1.65941026 2.58692646 2.42567744 3.3040392  4.99453274
 6.87210078],[0.95678325 1.62600349 2.01628214 4.62066583 3.65598965 0.89474231
 6.57854141],[1.06952124 2.3489557  2.73740886 2.17887359 4.08064808 3.1175279
 4.24423142]
[0.75318668 1.66313117 2.58315557 2.42651996 3.30416846 4.99504961
 6.87246905],[0.95835893 1.6272421  2.01597276 4.62114329 3.65621664 0.89558843
 6.57944996],[1.07131586 2.35000387 2.73716033 2.17938162 4.08078779 3.1176046
 4.24477581]
[0.75397375 1.66689232 2.57934194 2.42736273 3.30429718 4.9955662
 6.87283731],[0.95993685 1.62849689 2.01564585 4.62162011 3.65644322 0.89643469
 6.58035851],[1.07311474 2.35106611 2.73689401 2.17989027 4.08092636 3.11768127
 4.24532021]
[0.75476391 1.67069201 2.57548725 2.42820576 3.30442535 4.99608251
 6.87320557],[0.96151701 1.62976722 2.01530206 4.62209631 3.65666938 0.89728111
 6.58126705],[1.07491786 2.3521418  2.73661054 2.18039955 4.08106379 3.11775791
 4.2458646 ]
[0.75555716 1.67452804 2.57159371 2.42904904 3.30455297 4.99659855
 6.87357382],[0.96309941 1.63105224 2.01494225 4.62257187 3.65689512 0.89812767
 6.58217559],[1.0767252  2.35323011 2.73631076 2.18090945 4.0812001  3.11783451
 4.24640899]
[0.7563535  1.67839764 2.5676641  2.42989258 3.30468004 4.99711431
 6.87394206],[0.96468403 1.63235085 2.01456752 4.6230468  3.65712046 0.89897438
 6.58308412],[1.07853675 2.35432996 2.73599578 2.18141998 4.08133528 3.11791109
 4.24695338]
[0.75715292 1.68229734 2.56370187 2.43073637 3.30480655 4.9976298
 6.87431029],[0.96627087 1.63366163 2.0141793  4.62352111 3.6573454  0.89982124
 6.58399264],[1.08035247 2.35543996 2.735667   2.18193113 4.08146934 3.11798764
 4.24749776]
[0.75795543 1.68622288 2.55971129 2.43158041 3.30493252 4.99814501
 6.87467852],[0.96785991 1.63498281 2.01377936 4.62399478 3.65756994 0.90066825
 6.58490116],[1.08217237 2.35655837 2.73532616 2.18244291 4.08160227 3.11806416
 4.24804215]
[0.75876102 1.69016909 2.55569753 2.43242471 3.30505794 4.99865996
 6.87504675],[0.96945115 1.63631222 2.01336989 4.62446782 3.65779408 0.9015154
 6.58580968],[1.08399641 2.35768302 2.73497547 2.18295531 4.08173408 3.11814064
 4.24858653]
[0.75956969 1.69412972 2.55166685 2.43326926 3.30518281 4.99917464
 6.87541496],[0.97104457 1.63764718 2.01295356 4.62494022 3.65801783 0.90236269
 6.58671819],[1.08582458 2.35881126 2.73461757 2.18346835 4.08186478 3.1182171
 4.24913092]
[0.76038145 1.69809727 2.54762673 2.43411407 3.30530713 4.99968904
 6.87578317],[0.97264017 1.63898447 2.01253361 4.62541199 3.6582412  0.90321013
 6.58762669],[1.08765685 2.35993988 2.73425572 2.18398201 4.08199436 3.11829353
 4.2496753 ]
[0.76119627 1.70206287 2.54358607 2.43495913 3.3054309  5.00020319
 6.87615137],[0.97423794 1.64032021 2.01211393 4.62588313 3.65846418 0.9040577
 6.58853519],[1.08949321 2.36106499 2.73389379 2.1844963  4.08212282 3.11836993
 4.25021968]
[0.76201418 1.70601601 2.53955534 2.43580444 3.30555412 5.00071707
 6.87651957],[0.97583786 1.64164977 2.01169914 4.62635363 3.65868679 0.90490542
 6.58944368],[1.09133365 2.36218197 2.73353643 2.18501123 4.08225017 3.11844631
 4.25076406]
[0.76283515 1.70994445 2.53554682 2.43665    3.30567679 5.00123068
 6.87688776],[0.97743994 1.6429677  2.0112947  4.6268235  3.65890902 0.90575328
 6.59035217],[1.09317813 2.36328536 2.73318912 2.18552678 4.08237641 3.11852265
 4.25130843]
[0.7636592  1.71383394 2.53157475 2.43749582 3.30579891 5.00174404
 6.87725594],[0.97904415 1.64426761 2.01090702 4.62729272 3.65913088 0.90660128
 6.59126065],[1.09502665 2.36436874 2.73285829 2.18604297 4.08250155 3.11859897
 4.25185281]
[0.76448631 1.71766809 2.5276555  2.43834188 3.30592048 5.00225713
 6.87762412],[0.9806505  1.64554207 2.01054353 4.62776132 3.65935238 0.90744942
 6.59216913],[1.09687919 2.36542465 2.73255143 2.18655978 4.08262557 3.11867526
 4.25239718]
[0.76531649 1.72142824 2.52380775 2.4391882  3.3060415  5.00276997
 6.87799229],[0.98225897 1.64678258 2.01021273 4.62822927 3.65957352 0.90829769
 6.5930776 ],[1.09873572 2.36644451 2.73227711 2.18707724 4.0827485  3.11875152
 4.25294156]
[0.76614975 1.72509336 2.52005252 2.44003477 3.30616197 5.00328254
 6.87836045],[0.98386955 1.64797943 2.00992434 4.62869659 3.6597943  0.9091461
 6.59398606],[1.10059624 2.36741855 2.73204512 2.18759532 4.08287032 3.11882775
 4.25348593]
[0.76698607 1.72864006 2.51641321 2.44088159 3.30628189 5.00379486
 6.87872861],[0.98548225 1.64912179 2.00968919 4.62916326 3.66001473 0.90999464
 6.59489452],[1.10246073 2.36833582 2.73186642 2.18811404 4.08299104 3.11890396
 4.2540303 ]
[0.76782547 1.73204273 2.51291541 2.44172867 3.30640126 5.00430693
 6.87909676],[0.98709705 1.65019765 2.0095193  4.6296293  3.66023481 0.91084332
 6.59580298],[1.10432918 2.36918418 2.73175317 2.1886334  4.08311067 3.11898013
 4.25457467]
[0.76866794 1.73527383 2.50958667 2.44257599 3.30652009 5.00481874
 6.8794649 ],[0.98871395 1.65119399 2.00942768 4.63009469 3.66045454 0.91169214
 6.59671143],[1.10620159 2.36995045 2.73171854 2.18915339 4.08322919 3.11905629
 4.25511904]
[0.7695135  1.73830434 2.50645598 2.44342356 3.30663836 5.0053303
 6.87983304],[0.99033294 1.652097   2.00942817 4.63055945 3.66067392 0.91254109
 6.59761987],[1.10807794 2.3706206  2.73177657 2.18967402 4.08334662 3.11913241
 4.25566341]
[0.77036215 1.74110452 2.5035531  2.44427139 3.30675609 5.00584161
 6.88020117],[0.99195403 1.65289232 2.00953509 4.63102356 3.66089297 0.91339017
 6.59852831],[1.10995824 2.37118007 2.73194182 2.19019529 4.08346296 3.11920851
 4.25620777]
[0.7712139  1.74364478 2.50090759 2.44511947 3.30687326 5.00635266
 6.88056929],[0.99357722 1.65356554 2.00976287 4.63148703 3.66111168 0.91423938
 6.59943674],[1.11184248 2.37161418 2.73222896 2.19071719 4.0835782  3.11928459
 4.25675214]
[0.77206876 1.74589686 2.4985477  2.44596779 3.30698988 5.00686347
 6.88093741],[0.99520251 1.6541027  2.01012548 4.63194986 3.66133005 0.91508872
 6.60034517],[1.11373067 2.37190869 2.73265224 2.19123974 4.08369234 3.11936063
 4.2572965 ]
[0.77292675 1.74783507 2.49649911 2.44681637 3.30710595 5.00737403
 6.88130552],[0.99682991 1.65449089 2.0106358  4.63241204 3.66154808 0.9159382
 6.6012536 ],[1.11562283 2.37205041 2.73322483 2.19176293 4.08380539 3.11943666
 4.25784086]
[0.7737879  1.74943765 2.49478355 2.4476652  3.30722147 5.00788434
 6.88167362],[0.99845941 1.65471892 2.01130501 4.63287358 3.66176578 0.9167878
 6.60216201],[1.11751897 2.37202785 2.73395819 2.19228676 4.08391735 3.11951265
 4.25838522]
[0.77465222 1.750688   2.49341762 2.44851427 3.30733644 5.0083944
 6.88204172],[1.00009104 1.65477796 2.01214195 4.63333447 3.66198315 0.91763754
 6.60307043],[1.11941911 2.3718319  2.73486143 2.19281123 4.08402821 3.11958862
 4.25892958]
[0.77551974 1.75157572 2.49241165 2.4493636  3.30745085 5.00890421
 6.88240981],[1.0017248  1.65466206 2.01315256 4.63379472 3.66220018 0.9184874
 6.60397883],[1.12132327 2.37145635 2.73594073 2.19333634 4.08413797 3.11966457
 4.25947394]
[0.7763905  1.75209733 2.49176913 2.45021318 3.3075647  5.00941378
 6.8827779 ],[1.00336071 1.65436852 2.0143395  4.63425432 3.66241688 0.9193374
 6.60488723],[1.1232315  2.3708983  2.73719893 2.1938621  4.08424663 3.11974049
 4.26001829]
[0.77726454 1.75225645 2.49148637 2.45106301 3.307678   5.0099231
 6.88314597],[1.0049988  1.65389812 2.015702   4.63471327 3.66263324 0.92018752
 6.60579563],[1.12514383 2.37015837 2.7386354  2.19438851 4.08435419 3.11981638
 4.26056265]
[0.77814188 1.75206361 2.49155283 2.45191309 3.30779074 5.01043218
 6.88351404],[1.00663908 1.653255   2.01723588 4.63517157 3.66284927 0.92103777
 6.60670402],[1.12706032 2.36924059 2.74024605 2.19491556 4.08446065 3.11989226
 4.261107  ]
[0.77902259 1.75153551 2.49195174 2.45276342 3.30790293 5.01094101
 6.88388211],[1.00828158 1.65244642 2.01893387 4.63562923 3.66306496 0.92188816
 6.60761241],[1.12898101 2.3681522  2.74202359 2.19544326 4.08456599 3.1199681
 4.26165135]
[0.77990671 1.75069405 2.49266116 2.45361401 3.30801454 5.01144959
 6.88425017],[1.00992633 1.65148228 2.02078603 4.63608623 3.6632803  0.92273867
 6.60852079],[1.13090597 2.36690313 2.74395803 2.19597161 4.08467023 3.12004392
 4.2621957 ]
[0.78079431 1.74956498 2.49365529 2.45446484 3.3081256  5.01195793
 6.88461822],[1.01157337 1.65037455 2.02278038 4.63654258 3.6634953  0.92358931
 6.60942916],[1.13283527 2.36550542 2.74603725 2.1965006  4.08477335 3.12011972
 4.26274005]
[0.78168543 1.7481766  2.49490576 2.45531593 3.30823608 5.01246602
 6.88498626],[1.01322272 1.64913661 2.02490349 4.63699828 3.66370995 0.92444008
 6.61033753],[1.13476898 2.36397259 2.74824767 2.19703025 4.08487536 3.12019549
 4.2632844 ]
[0.78258016 1.7465585  2.49638292 2.45616727 3.308346   5.01297387
 6.8853543 ],[1.01487443 1.64778263 2.02714117 4.63745332 3.66392425 0.92529098
 6.61124589],[1.13670719 2.362319   2.75057486 2.19756055 4.08497624 3.12027124
 4.26382874]
[0.78347855 1.74474035 2.49805704 2.45701886 3.30845535 5.01348147
 6.88572233],[1.01652854 1.64632701 2.02947898 4.63790771 3.66413819 0.92614201
 6.61215425],[1.13864999 2.36055923 2.75300415 2.19809151 4.08507599 3.12034697
 4.26437309]
[0.7843807  1.74275101 2.49989916 2.45787071 3.30856412 5.01398883
 6.88609036],[1.0181851  1.64478389 2.03190274 4.63836145 3.66435176 0.92699317
 6.61306261],[1.14059748 2.35870764 2.75552107 2.19862312 4.0851746  3.12042267
 4.26491743]
[0.78528667 1.74061784 2.50188187 2.45872281 3.30867231 5.01449594
 6.88645838],[1.01984415 1.64316679 2.03439888 4.63881452 3.66456497 0.92784446
 6.61397096],[1.14254974 2.35677798 2.75811178 2.19915539 4.08527208 3.12049835
 4.26546178]
[0.78619655 1.73836617 2.50397975 2.45957516 3.30877992 5.0150028
 6.88682639],[1.02150575 1.64148837 2.0369547  4.63926694 3.6647778  0.92869588
 6.6148793 ],[1.14450691 2.35478311 2.76076333 2.19968831 4.0853684  3.120574
 4.26600612]
[0.78711044 1.73601906 2.50616964 2.46042777 3.30888695 5.01550942
 6.88719439],[1.02316995 1.63976023 2.03955856 4.6397187  3.66499025 0.92954744
 6.61578764],[1.14646908 2.35273483 2.76346379 2.20022189 4.08546358 3.12064963
 4.26655046]
[0.78802842 1.73359718 2.50843081 2.46128063 3.30899339 5.01601579
 6.88756239],[1.0248368  1.63799285 2.04219994 4.6401698  3.66520231 0.93039912
 6.61669597],[1.14843638 2.35064382 2.76620238 2.20075613 4.08555759 3.12072524
 4.2670948 ]
[0.78895059 1.73111877 2.51074488 2.46213375 3.30909923 5.01652191
 6.88793039],[1.02650636 1.63619556 2.04486944 4.64062024 3.66541397 0.93125093
 6.6176043 ],[1.15040893 2.34851958 2.76896948 2.20129104 4.08565044 3.12080083
 4.26763913]
[0.78987706 1.7285998  2.51309583 2.46298713 3.30920449 5.01702778
 6.88829837],[1.02817869 1.63437658 2.04755879 4.64107002 3.66562524 0.93210288
 6.61851262],[1.15238687 2.34637047 2.7717566  2.20182661 4.08574212 3.12087639
 4.26818347]
[0.79080793 1.72605403 2.51546976 2.46384076 3.30930914 5.01753341
 6.88866635],[1.02985386 1.63254307 2.05026078 4.64151913 3.6658361  0.93295496
 6.61942093],[1.15437032 2.3442038  2.77455631 2.20236284 4.08583261 3.12095193
 4.2687278 ]
[0.79174331 1.72349328 2.51785477 2.46469465 3.3094132  5.01803879
 6.88903433],[1.03153193 1.63070121 2.05296917 4.64196758 3.66604654 0.93380717
 6.62032924],[1.15635943 2.34202583 2.77736219 2.20289973 4.08592192 3.12102744
 4.26927213]
[0.79268331 1.72092757 2.52024072 2.46554879 3.30951664 5.01854392
 6.88940229],[1.03321296 1.62885631 2.05567861 4.64241536 3.66625655 0.93465951
 6.62123755],[1.15835435 2.33984196 2.78016873 2.2034373  4.08601003 3.12110294
 4.26981647]
[0.79362804 1.71836532 2.52261908 2.46640319 3.30961948 5.0190488
 6.88977025],[1.03489703 1.62701284 2.05838455 4.64286248 3.66646614 0.93551199
 6.62214585],[1.16035521 2.33765673 2.78297124 2.20397553 4.08609694 3.12117841
 4.2703608 ]
[0.79457764 1.71581358 2.52498269 2.46725786 3.30972171 5.01955343
 6.89013821],[1.03658421 1.6251746  2.06108313 4.64330892 3.66667529 0.9363646
 6.62305415],[1.16236219 2.33547397 2.78576572 2.20451443 4.08618264 3.12125386
 4.27090513]
[0.79553221 1.71327815 2.52732562 2.46811278 3.30982332 5.02005781
 6.89050615],[1.03827456 1.62334474 2.06377114 4.6437547  3.66688398 0.93721734
 6.62396244],[1.16437543 2.33329688 2.78854885 2.20505401 4.08626712 3.12132928
 4.27144945]
[0.79649189 1.71076379 2.52964299 2.46896796 3.3099243  5.02056194
 6.8908741 ],[1.03996817 1.62152589 2.0664459  4.64419981 3.66709223 0.93807022
 6.62487072],[1.16639509 2.33112807 2.79131784 2.20559425 4.08635038 3.12140469
 4.27199378]
[0.79745681 1.70827435 2.53193082 2.4698234  3.31002466 5.02106582
 6.89124203],[1.0416651  1.61972018 2.06910518 4.64464424 3.66730001 0.93892324
 6.625779  ],[1.16842136 2.32896969 2.79407039 2.20613518 4.0864324  3.12148007
 4.2725381 ]
[0.7984271  1.7058129  2.53418591 2.4706791  3.3101244  5.02156945
 6.89160996],[1.04336544 1.61792936 2.07174718 4.645088   3.66750732 0.93977639
 6.62668727],[1.17045439 2.32682346 2.79680462 2.20667677 4.08651318 3.12155543
 4.27308243]
[0.7994029  1.70338186 2.53640573 2.47153506 3.3102235  5.02207283
 6.89197788],[1.04506927 1.61615481 2.07437045 4.64553109 3.66771415 0.94062967
 6.62759554],[1.17249437 2.32469072 2.79951899 2.20721905 4.08659271 3.12163077
 4.27362675]
[0.80038435 1.70098305 2.53858828 2.47239128 3.31032196 5.02257596
 6.89234579],[1.04677666 1.61439762 2.07697383 4.6459735  3.6679205  0.94148309
 6.62850381],[1.17454147 2.32257253 2.8022123  2.207762   4.08667099 3.12170609
 4.27417107]
[0.8013716  1.69861785 2.54073207 2.47324777 3.31041978 5.02307884
 6.8927137 ],[1.04848771 1.61265862 2.0795564  4.64641523 3.66812634 0.94233665
 6.62941206],[1.17659588 2.32046965 2.80488358 2.20830563 4.086748   3.12178139
 4.27471539]
[0.80236479 1.69628721 2.54283601 2.47410451 3.31051695 5.02358146
 6.8930816 ],[1.05020249 1.61093842 2.08211749 4.64685628 3.66833169 0.94319034
 6.63032032],[1.1786578  2.31838264 2.80753212 2.20884994 4.08682374 3.12185666
 4.27525971]
[0.80336407 1.69399174 2.54489931 2.47496152 3.31061348 5.02408384
 6.8934495 ],[1.05192109 1.60923745 2.08465659 4.64729666 3.66853652 0.94404417
 6.63122857],[1.18072741 2.31631185 2.81015736 2.20939494 4.08689819 3.12193192
 4.27580402]
[0.80436961 1.69173178 2.54692151 2.4758188  3.31070935 5.02458596
 6.89381739],[1.0536436  1.60755599 2.08717335 4.64773635 3.66874083 0.94489814
 6.63213681],[1.18280492 2.31425747 2.81275892 2.20994062 4.08697136 3.12200716
 4.27634834]
