x,y,z
[0.87735512 1.36366013 2.65284891],[1.28460393 1.21988767 2.98190759],[0.83154381 2.36501473 1.38600647]
[0.87784375 1.36402145 2.65265635],[1.2853472  1.22027438 2.98246383],[0.83227008 2.36508758 1.38705452]
[0.87833508 1.36438061 2.65246324],[1.2860904  1.22066182 2.98301943],[0.83300414 2.3651525  1.38810271]
[0.87882913 1.3647376  2.65226958],[1.28683352 1.22104998 2.98357439],[0.833746   2.36520948 1.38915104]
[0.87932591 1.36509243 2.65207537],[1.28757656 1.22143887 2.98412869],[0.8344957 2.3652585 1.3901995]
[0.87982541 1.36544507 2.6518806 ],[1.28831952 1.22182848 2.98468235],[0.83525324 2.36529953 1.39124809]
[0.88032765 1.36579554 2.65168529],[1.28906239 1.22221883 2.98523537],[0.83601865 2.36533255 1.39229682]
[0.88083263 1.36614381 2.65148942],[1.28980517 1.22260992 2.98578773],[0.83679196 2.36535754 1.39334569]
[0.88134037 1.36648989 2.65129299],[1.29054787 1.22300175 2.98633944],[0.8375732  2.36537447 1.39439469]
[0.88185086 1.36683375 2.65109601],[1.29129047 1.22339432 2.9868905 ],[0.83836238 2.36538332 1.39544383]
[0.88236413 1.36717541 2.65089848],[1.29203297 1.22378765 2.9874409 ],[0.83915952 2.36538407 1.3964931 ]
[0.88288018 1.36751484 2.65070038],[1.29277538 1.22418173 2.98799065],[0.83996467 2.36537668 1.39754251]
[0.88339902 1.36785204 2.65050173],[1.29351768 1.22457656 2.98853975],[0.84077784 2.36536114 1.39859206]
[0.88392066 1.368187   2.65030252],[1.29425988 1.22497216 2.98908818],[0.84159906 2.36533741 1.39964174]
[0.8844451  1.36851971 2.65010275],[1.29500198 1.22536852 2.98963596],[0.84242836 2.36530546 1.40069156]
[0.88497236 1.36885016 2.64990242],[1.29574396 1.22576565 2.99018308],[0.84326576 2.36526527 1.40174151]
[0.88550245 1.36917835 2.64970153],[1.29648583 1.22616356 2.99072954],[0.8441113  2.36521681 1.4027916 ]
[0.88603538 1.36950426 2.64950007],[1.29722758 1.22656224 2.99127533],[0.84496501 2.36516005 1.40384182]
[0.88657116 1.36982789 2.64929806],[1.29796922 1.22696171 2.99182046],[0.84582691 2.36509495 1.40489218]
[0.88710979 1.37014922 2.64909548],[1.29871073 1.22736197 2.99236492],[0.84669705 2.36502149 1.40594267]
[0.8876513  1.37046824 2.64889233],[1.29945212 1.22776301 2.99290872],[0.84757544 2.36493964 1.4069933 ]
[0.88819569 1.37078495 2.64868862],[1.30019339 1.22816485 2.99345185],[0.84846213 2.36484935 1.40804407]
[0.88874297 1.37109934 2.64848434],[1.30093452 1.2285675  2.99399431],[0.84935714 2.36475061 1.40909497]
[0.88929316 1.37141138 2.64827949],[1.30167551 1.22897094 2.9945361 ],[0.85026051 2.36464336 1.41014601]
[0.88984626 1.37172108 2.64807408],[1.30241637 1.2293752  2.99507722],[0.85117228 2.36452759 1.41119718]
[0.89040229 1.37202842 2.64786809],[1.30315709 1.22978027 2.99561766],[0.85209249 2.36440324 1.41224849]
[0.89096127 1.37233339 2.64766154],[1.30389766 1.23018617 2.99615743],[0.85302116 2.3642703  1.41329994]
[0.8915232  1.37263597 2.64745441],[1.30463809 1.23059288 2.99669652],[0.85395833 2.36412871 1.41435152]
[0.89208809 1.37293616 2.64724671],[1.30537836 1.23100043 2.99723494],[0.85490405 2.36397844 1.41540324]
[0.89265597 1.37323394 2.64703844],[1.30611848 1.23140881 2.99777267],[0.85585836 2.36381945 1.41645509]
[0.89322684 1.3735293  2.64682959],[1.30685844 1.23181803 2.99830973],[0.85682128 2.36365171 1.41750708]
[0.89380072 1.37382223 2.64662016],[1.30759824 1.23222809 2.9988461 ],[0.85779287 2.36347516 1.4185592 ]
[0.89437762 1.37411272 2.64641016],[1.30833787 1.23263901 2.99938179],[0.85877317 2.36328977 1.41961146]
[0.89495756 1.37440074 2.64619959],[1.30907733 1.23305078 2.99991679],[0.85976221 2.3630955  1.42066386]
[0.89554055 1.3746863  2.64598843],[1.30981662 1.23346341 3.0004511 ],[0.86076004 2.36289231 1.42171639]
[0.89612661 1.37496936 2.64577669],[1.31055573 1.2338769  3.00098473],[0.86176671 2.36268014 1.42276906]
[0.89671575 1.37524993 2.64556438],[1.31129466 1.23429127 3.00151767],[0.86278226 2.36245896 1.42382186]
[0.89730798 1.37552798 2.64535148],[1.31203341 1.23470651 3.00204991],[0.86380673 2.36222871 1.4248748 ]
[0.89790333 1.3758035  2.645138  ],[1.31277196 1.23512264 3.00258146],[0.86484018 2.36198935 1.42592787]
[0.89850181 1.37607647 2.64492393],[1.31351032 1.23553966 3.00311232],[0.86588265 2.36174084 1.42698109]
[0.89910343 1.37634688 2.64470928],[1.31424848 1.23595757 3.00364248],[0.86693419 2.36148312 1.42803443]
[0.89970822 1.37661472 2.64449404],[1.31498644 1.23637638 3.00417194],[0.86799486 2.36121614 1.42908792]
[0.90031619 1.37687996 2.64427822],[1.31572419 1.2367961  3.00470071],[0.86906469 2.36093986 1.43014154]
[0.90092736 1.37714259 2.64406181],[1.31646174 1.23721673 3.00522877],[0.87014375 2.36065421 1.43119529]
[0.90154174 1.37740259 2.6438448 ],[1.31719906 1.23763828 3.00575613],[0.87123208 2.36035915 1.43224918]
[0.90215936 1.37765995 2.64362721],[1.31793616 1.23806075 3.00628278],[0.87232975 2.36005463 1.43330321]
[0.90278023 1.37791465 2.64340903],[1.31867304 1.23848416 3.00680873],[0.8734368  2.35974058 1.43435737]
[0.90340437 1.37816668 2.64319025],[1.31940969 1.2389085  3.00733397],[0.8745533  2.35941695 1.43541167]
[0.9040318  1.378416   2.64297088],[1.3201461 1.2393338 3.0078585],[0.8756793  2.35908369 1.4364661 ]
[0.90466255 1.3786626  2.64275091],[1.32088227 1.23976004 3.00838232],[0.87681486 2.35874073 1.43752067]
[0.90529663 1.37890648 2.64253035],[1.3216182  1.24018724 3.00890543],[0.87796004 2.35838801 1.43857538]
[0.90593406 1.37914759 2.64230919],[1.32235387 1.2406154  3.00942782],[0.8791149  2.35802548 1.43963022]
[0.90657486 1.37938593 2.64208743],[1.32308929 1.24104454 3.0099495 ],[0.8802795  2.35765306 1.4406852 ]
[0.90721906 1.37962148 2.64186507],[1.32382445 1.24147466 3.01047046],[0.88145391 2.35727071 1.44174032]
[0.90786668 1.37985421 2.6416421 ],[1.32455934 1.24190577 3.0109907 ],[0.8826382  2.35687834 1.44279557]
[0.90851774 1.38008411 2.64141854],[1.32529396 1.24233787 3.01151021],[0.88383242 2.3564759  1.44385095]
[0.90917226 1.38031114 2.64119437],[1.3260283  1.24277097 3.012029  ],[0.88503665 2.35606331 1.44490647]
[0.90983026 1.3805353  2.6409696 ],[1.32676235 1.24320508 3.01254707],[0.88625096 2.35564052 1.44596213]
[0.91049177 1.38075655 2.64074422],[1.32749611 1.24364021 3.01306441],[0.88747541 2.35520744 1.44701793]
[0.91115682 1.38097488 2.64051823],[1.32822958 1.24407637 3.01358102],[0.88871009 2.354764   1.44807386]
[0.91182543 1.38119025 2.64029163],[1.32896274 1.24451356 3.0140969 ],[0.88995505 2.35431014 1.44912992]
[0.91249762 1.38140266 2.64006442],[1.3296956  1.24495179 3.01461205],[0.89121039 2.35384577 1.45018612]
[0.91317342 1.38161207 2.6398366 ],[1.33042814 1.24539107 3.01512646],[0.89247617 2.35337082 1.45124246]
[0.91385285 1.38181845 2.63960817],[1.33116035 1.24583141 3.01564014],[0.89375247 2.35288521 1.45229893]
[0.91453595 1.38202178 2.63937913],[1.33189224 1.24627282 3.01615308],[0.89503937 2.35238887 1.45335554]
[0.91522273 1.38222205 2.63914946],[1.3326238  1.2467153  3.01666527],[0.89633696 2.3518817  1.45441229]
[0.91591324 1.38241921 2.63891918],[1.333355   1.24715887 3.01717673],[0.89764532 2.35136364 1.45546917]
[0.91660749 1.38261324 2.63868828],[1.33408586 1.24760354 3.01768744],[0.89896452 2.35083458 1.45652618]
[0.91730552 1.38280412 2.63845677],[1.33481637 1.2480493  3.0181974 ],[0.90029467 2.35029445 1.45758334]
[0.91800735 1.38299181 2.63822463],[1.3355465  1.24849619 3.01870662],[0.90163584 2.34974316 1.45864063]
[0.91871302 1.3831763  2.63799186],[1.33627627 1.24894419 3.01921508],[0.90298813 2.34918061 1.45969805]
[0.91942255 1.38335754 2.63775848],[1.33700565 1.24939333 3.0197228 ],[0.90435163 2.34860672 1.46075561]
[0.92013598 1.3835355  2.63752446],[1.33773465 1.24984361 3.02022975],[0.90572644 2.34802139 1.46181331]
[0.92085334 1.38371017 2.63728982],[1.33846325 1.25029504 3.02073596],[0.90711264 2.34742452 1.46287114]
[0.92157467 1.3838815  2.63705455],[1.33919144 1.25074764 3.0212414 ],[0.90851035 2.34681602 1.4639291 ]
[0.92229999 1.38404946 2.63681865],[1.33991922 1.25120141 3.02174608],[0.90991965 2.34619578 1.46498721]
[0.92302934 1.38421402 2.63658212],[1.34064658 1.25165636 3.02225   ],[0.91134065 2.3455637  1.46604544]
[0.92376276 1.38437516 2.63634496],[1.34137351 1.25211251 3.02275315],[0.91277346 2.34491969 1.46710382]
[0.92450028 1.38453282 2.63610716],[1.3421     1.25256987 3.02325554],[0.91421819 2.34426362 1.46816233]
[0.92524194 1.38468698 2.63586873],[1.34282604 1.25302845 3.02375716],[0.91567493 2.3435954  1.46922097]
[0.92598778 1.3848376  2.63562965],[1.34355162 1.25348825 3.02425801],[0.91714381 2.34291491 1.47027975]
[0.92673783 1.38498465 2.63538994],[1.34427673 1.2539493  3.02475808],[0.91862494 2.34222203 1.47133867]
[0.92749213 1.38512809 2.63514959],[1.34500136 1.25441161 3.02525738],[0.92011843 2.34151666 1.47239772]
[0.92825073 1.38526787 2.63490859],[1.34572551 1.25487518 3.02575589],[0.92162441 2.34079866 1.47345691]
[0.92901366 1.38540397 2.63466695],[1.34644915 1.25534003 3.02625363],[0.92314299 2.34006792 1.47451623]
[0.92978096 1.38553634 2.63442466],[1.34717229 1.25580617 3.02675059],[0.92467431 2.33932432 1.47557569]
[0.93055269 1.38566493 2.63418173],[1.34789491 1.25627362 3.02724676],[0.92621848 2.33856773 1.47663528]
[0.93132887 1.38578971 2.63393815],[1.34861699 1.25674238 3.02774214],[0.92777563 2.33779801 1.47769501]
[0.93210956 1.38591064 2.63369391],[1.34933853 1.25721248 3.02823673],[0.92934591 2.33701503 1.47875488]
[0.93289481 1.38602767 2.63344903],[1.35005952 1.25768393 3.02873054],[0.93092945 2.33621867 1.47981488]
[0.93368465 1.38614076 2.63320349],[1.35077994 1.25815673 3.02922354],[0.93252638 2.33540877 1.48087501]
[0.93447914 1.38624985 2.63295729],[1.35149978 1.25863092 3.02971575],[0.93413685 2.3345852  1.48193528]
[0.93527832 1.38635491 2.63271043],[1.35221902 1.25910649 3.03020716],[0.935761   2.33374781 1.48299568]
[0.93608225 1.38645589 2.63246292],[1.35293767 1.25958347 3.03069777],[0.93739898 2.33289646 1.48405622]
[0.93689097 1.38655273 2.63221474],[1.35365569 1.26006187 3.03118758],[0.93905095 2.33203098 1.4851169 ]
[0.93770454 1.38664538 2.6319659 ],[1.35437309 1.26054172 3.03167658],[0.94071706 2.33115123 1.48617771]
[0.93852301 1.3867338  2.6317164 ],[1.35508984 1.26102301 3.03216477],[0.94239747 2.33025704 1.48723865]
[0.93934643 1.38681794 2.63146623],[1.35580593 1.26150578 3.03265214],[0.94409235 2.32934826 1.48829973]
[0.94017487 1.38689773 2.63121539],[1.35652135 1.26199003 3.03313871],[0.94580186 2.3284247  1.48936095]
[0.94100837 1.38697312 2.63096388],[1.35723607 1.26247579 3.03362445],[0.94752616 2.32748621 1.49042229]
[0.941847   1.38704405 2.63071169],[1.3579501  1.26296307 3.03410938],[0.94926545 2.32653261 1.49148378]
[0.94269082 1.38711048 2.63045884],[1.3586634  1.2634519  3.03459349],[0.95101989 2.32556372 1.4925454 ]
[0.94353989 1.38717233 2.6302053 ],[1.35937597 1.26394228 3.03507677],[0.95278968 2.32457935 1.49360715]
[0.94439426 1.38722955 2.62995109],[1.36008778 1.26443425 3.03555922],[0.95457499 2.32357932 1.49466904]
[0.94525402 1.38728208 2.6296962 ],[1.36079883 1.26492781 3.03604084],[0.95637602 2.32256343 1.49573106]
[0.94611921 1.38732984 2.62944063],[1.36150908 1.265423   3.03652163],[0.95819298 2.32153149 1.49679321]
[0.94698991 1.38737279 2.62918437],[1.36221854 1.26591983 3.03700159],[0.96002606 2.32048329 1.4978555 ]
[0.9478662  1.38741083 2.62892742],[1.36292716 1.26641831 3.03748071],[0.96187546 2.31941863 1.49891793]
[0.94874813 1.38744392 2.62866979],[1.36363495 1.26691849 3.03795898],[0.96374141 2.31833729 1.49998048]
[0.94963578 1.38747198 2.62841147],[1.36434187 1.26742036 3.03843642],[0.96562412 2.31723905 1.50104318]
[0.95052923 1.38749493 2.62815245],[1.36504791 1.26792397 3.038913  ],[0.96752382 2.3161237  1.502106  ]
[0.95142856 1.3875127  2.62789274],[1.36575305 1.26842933 3.03938874],[0.96944073 2.314991   1.50316896]
[0.95233383 1.38752521 2.62763234],[1.36645727 1.26893646 3.03986362],[0.97137509 2.31384072 1.50423205]
[0.95324514 1.38753239 2.62737123],[1.36716054 1.2694454  3.04033765],[0.97332714 2.31267261 1.50529528]
[0.95416257 1.38753416 2.62710943],[1.36786284 1.26995616 3.04081082],[0.97529712 2.31148643 1.50635864]
[0.95508619 1.38753043 2.62684692],[1.36856415 1.27046877 3.04128313],[0.9772853  2.31028193 1.50742214]
[0.95601611 1.38752112 2.6265837 ],[1.36926444 1.27098326 3.04175458],[0.97929193 2.30905884 1.50848576]
[0.9569524  1.38750614 2.62631978],[1.3699637  1.27149966 3.04222516],[0.98131728 2.30781689 1.50954952]
[0.95789515 1.3874854  2.62605515],[1.37066189 1.27201799 3.04269487],[0.98336163 2.30655582 1.51061342]
[0.95884447 1.38745881 2.62578981],[1.371359   1.27253829 3.0431637 ],[0.98542526 2.30527534 1.51167744]
[0.95980045 1.38742627 2.62552375],[1.37205499 1.27306058 3.04363166],[0.98750845 2.30397516 1.5127416 ]
[0.96076319 1.38738769 2.62525698],[1.37274983 1.27358489 3.04409874],[0.9896115  2.30265498 1.51380589]
[0.96173279 1.38734298 2.62498948],[1.3734435  1.27411125 3.04456494],[0.99173472 2.3013145  1.51487032]
[0.96270935 1.38729201 2.62472127],[1.37413597 1.2746397  3.04503025],[0.99387843 2.29995341 1.51593487]
[0.96369298 1.3872347  2.62445233],[1.37482721 1.27517027 3.04549467],[0.99604294 2.29857137 1.51699956]
[0.9646838  1.38717094 2.62418266],[1.37551719 1.275703   3.0459582 ],[0.99822859 2.29716807 1.51806438]
[0.96568192 1.3871006  2.62391227],[1.37620588 1.27623791 3.04642083],[1.00043572 2.29574316 1.51912933]
[0.96668745 1.38702358 2.62364115],[1.37689324 1.27677505 3.04688257],[1.00266467 2.29429629 1.52019442]
[0.96770051 1.38693976 2.62336929],[1.37757924 1.27731445 3.0473434 ],[1.00491582 2.2928271  1.52125964]
[0.96872123 1.38684902 2.62309669],[1.37826385 1.27785615 3.04780333],[1.00718951 2.29133522 1.52232498]
[0.96974974 1.38675123 2.62282336],[1.37894702 1.27840019 3.04826235],[1.00948615 2.28982028 1.52339046]
[0.97078616 1.38664627 2.62254929],[1.37962873 1.2789466  3.04872045],[1.01180611 2.28828187 1.52445607]
[0.97183063 1.38653401 2.62227447],[1.38030894 1.27949544 3.04917764],[1.01414981 2.2867196  1.52552181]
[0.97288328 1.3864143  2.6219989 ],[1.3809876  1.28004675 3.04963391],[1.01651765 2.28513306 1.52658769]
[0.97394427 1.38628702 2.62172259],[1.38166467 1.28060056 3.05008926],[1.01891005 2.28352182 1.52765369]
[0.97501373 1.386152   2.62144552],[1.38234012 1.28115693 3.05054368],[1.02132747 2.28188544 1.52871982]
[0.97609182 1.38600912 2.6211677 ],[1.38301389 1.28171589 3.05099717],[1.02377034 2.28022347 1.52978609]
[0.97717869 1.38585822 2.62088913],[1.38368596 1.28227751 3.05144973],[1.02623914 2.27853545 1.53085248]
[0.9782745  1.38569913 2.62060979],[1.38435626 1.28284182 3.05190135],[1.02873433 2.2768209  1.531919  ]
[0.97937942 1.3855317  2.62032969],[1.38502475 1.28340889 3.05235202],[1.03125641 2.27507933 1.53298566]
[0.98049361 1.38535576 2.62004882],[1.38569138 1.28397876 3.05280176],[1.03380588 2.27331025 1.53405244]
[0.98161724 1.38517115 2.61976718],[1.3863561  1.28455148 3.05325054],[1.03638327 2.27151312 1.53511935]
[0.9827505  1.38497768 2.61948478],[1.38701887 1.28512713 3.05369837],[1.0389891  2.26968741 1.53618639]
[0.98389357 1.38477518 2.6192016 ],[1.38767961 1.28570574 3.05414524],[1.04162393 2.26783258 1.53725356]
[0.98504664 1.38456346 2.61891764],[1.38833829 1.28628738 3.05459116],[1.04428832 2.26594807 1.53832086]
[0.9862099  1.38434232 2.6186329 ],[1.38899484 1.28687212 3.0550361 ],[1.04698285 2.26403328 1.53938829]
[0.98738355 1.38411158 2.61834737],[1.38964919 1.28746002 3.05548008],[1.04970811 2.26208762 1.54045584]
[0.9885678  1.38387103 2.61806106],[1.3903013  1.28805114 3.05592309],[1.05246474 2.26011049 1.54152353]
[0.98976286 1.38362045 2.61777396],[1.3909511  1.28864555 3.05636512],[1.05525334 2.25810124 1.54259134]
[0.99096895 1.38335965 2.61748607],[1.39159851 1.28924331 3.05680617],[1.05807458 2.25605923 1.54365927]
[0.99218628 1.38308839 2.61719738],[1.39224348 1.28984452 3.05724623],[1.06092912 2.25398379 1.54472734]
[0.9934151  1.38280645 2.61690789],[1.39288594 1.29044922 3.05768531],[1.06381764 2.25187425 1.54579553]
[0.99465562 1.3825136  2.6166176 ],[1.3935258  1.29105751 3.05812339],[1.06674084 2.2497299  1.54686385]
[0.9959081 1.3822096 2.6163265],[1.394163   1.29166946 3.05856047],[1.06969944 2.24755003 1.54793229]
[0.99717278 1.38189422 2.6160346 ],[1.39479747 1.29228514 3.05899655],[1.07269417 2.24533389 1.54900086]
[0.99844991 1.38156719 2.61574188],[1.39542912 1.29290466 3.05943162],[1.0757258  2.24308074 1.55006956]
[0.99973976 1.38122827 2.61544834],[1.39605788 1.29352807 3.05986568],[1.07879507 2.24078982 1.55113838]
[1.00104257 1.3808772  2.61515399],[1.39668365 1.29415548 3.06029873],[1.08190278 2.23846033 1.55220732]
[1.00235863 1.3805137  2.61485881],[1.39730637 1.29478698 3.06073075],[1.08504973 2.23609148 1.55327639]
[1.0036882  1.38013753 2.6145628 ],[1.39792593 1.29542265 3.06116175],[1.08823672 2.23368246 1.55434558]
[1.00503156 1.37974839 2.61426596],[1.39854226 1.29606259 3.06159172],[1.09146458 2.23123246 1.5554149 ]
[1.00638899 1.37934602 2.61396829],[1.39915526 1.29670688 3.06202066],[1.09473414 2.22874062 1.55648434]
[1.00776077 1.37893013 2.61366979],[1.39976484 1.29735564 3.06244855],[1.09804623 2.22620613 1.5575539 ]
[1.00914719 1.37850044 2.61337044],[1.40037092 1.29800895 3.0628754 ],[1.10140171 2.22362814 1.55862359]
[1.01054853 1.37805669 2.61307024],[1.40097338 1.29866691 3.0633012 ],[1.1048014  2.22100581 1.5596934 ]
[1.01196507 1.37759858 2.6127692 ],[1.40157216 1.29932963 3.06372595],[1.10824614 2.21833831 1.56076333]
[1.01339709 1.37712584 2.6124673 ],[1.40216714 1.29999719 3.06414964],[1.11173676 2.2156248  1.56183338]
[1.01484486 1.3766382  2.61216455],[1.40275823 1.30066971 3.06457226],[1.11527406 2.2128645  1.56290355]
[1.01630866 1.37613541 2.61186093],[1.40334536 1.30134726 3.06499382],[1.11885882 2.21005661 1.56397385]
[1.01778872 1.37561722 2.61155645],[1.40392842 1.30202996 3.06541429],[1.12249178 2.20720041 1.56504426]
[1.01928529 1.37508339 2.6112511 ],[1.40450733 1.30271788 3.06583369],[1.12617363 2.2042952  1.56611479]
[1.02079858 1.37453371 2.61094487],[1.40508202 1.30341112 3.06625201],[1.12990499 2.20134035 1.56718544]
[1.02232878 1.37396799 2.61063777],[1.4056524  1.30410974 3.06666923],[1.13368641 2.19833533 1.56825621]
[1.02387604 1.3733861  2.61032979],[1.40621843 1.30481383 3.06708535],[1.13751833 2.19527969 1.5693271 ]
[1.02544048 1.37278792 2.61002092],[1.40678003 1.30552343 3.06750038],[1.14140106 2.19217312 1.57039811]
[1.02702216 1.37217338 2.60971116],[1.40733719 1.30623859 3.06791429],[1.14533477 2.18901546 1.57146923]
[1.02862107 1.37154251 2.6094005 ],[1.40788987 1.30695934 3.06832709],[1.1493194  2.18580675 1.57254047]
[1.03023714 1.37089538 2.60908895],[1.40843809 1.30768567 3.06873878],[1.15335471 2.18254726 1.57361183]
[1.0318702  1.37023217 2.60877649],[1.40898187 1.30841757 3.06914934],[1.15744012 2.17923755 1.5746833 ]
[1.03351995 1.36955318 2.60846312],[1.40952127 1.30915497 3.06955876],[1.16157475 2.1758785  1.57575488]
[1.03518597 1.36885882 2.60814884],[1.41005641 1.30989778 3.06996705],[1.16575729 2.17247142 1.57682658]
[1.03686768 1.36814969 2.60783364],[1.41058744 1.31064583 3.0703742 ],[1.16998595 2.16901812 1.5778984 ]
[1.0385643  1.36742658 2.60751752],[1.41111457 1.31139893 3.0707802 ],[1.17425835 2.16552097 1.57897032]
[1.04027482 1.3666905  2.60720047],[1.4116381  1.3121568  3.07118505],[1.17857139 2.16198305 1.58004236]
[1.04199794 1.36594275 2.60688249],[1.4121584  1.31291905 3.07158873],[1.18292118 2.15840828 1.58111451]
[1.04373206 1.36518494 2.60656357],[1.41267595 1.31368522 3.07199125],[1.18730283 2.15480154 1.58218677]
[1.04547517 1.36441907 2.60624371],[1.41319135 1.31445471 3.07239259],[1.1917103  2.15116887 1.58325914]
[1.04722483 1.36364761 2.6059229 ],[1.41370535 1.31522678 3.07279275],[1.19613621 2.14751765 1.58433162]
[1.04897806 1.36287352 2.60560114],[1.41421887 1.31600051 3.07319173],[1.20057159 2.14385684 1.58540421]
[1.05073129 1.3621004  2.60527842],[1.41473303 1.31677481 3.07358951],[1.2050057  2.14019721 1.58647691]
[1.05248024 1.36133251 2.60495474],[1.41524917 1.31754831 3.0739861 ],[1.20942567 2.1365516  1.58754972]
[1.05421985 1.36057494 2.60463009],[1.41576892 1.31831941 3.07438148],[1.2138163  2.13293522 1.58862263]
[1.05594416 1.35983363 2.60430447],[1.41629419 1.31908621 3.07477565],[1.21815975 2.12936592 1.58969565]
[1.05764625 1.35911552 2.60397787],[1.41682722 1.31984646 3.0751686 ],[1.22243526 2.12586445 1.59076877]
[1.05931815 1.3584286  2.60365029],[1.41737063 1.32059756 3.07556032],[1.22661897 2.12245469 1.591842  ]
[1.06095076 1.35778194 2.60332172],[1.41792742 1.32133651 3.07595082],[1.23068371 2.11916378 1.59291533]
[1.0625339  1.35718574 2.60299217],[1.41850098 1.32205993 3.07634008],[1.23459903 2.11602219 1.59398877]
[1.0640563  1.35665128 2.60266161],[1.41909509 1.32276403 3.07672809],[1.23833136 2.1130635  1.59506231]
[1.06550579 1.35619073 2.60233006],[1.4197139  1.32344469 3.07711486],[1.24184434 2.11032404 1.59613595]
[1.06686946 1.35581701 2.6019975 ],[1.42036181 1.3240975  3.07750037],[1.2450996  2.10784221 1.59720969]
[1.06813407 1.35554336 2.60166392],[1.42104342 1.32471787 3.07788462],[1.24805771 2.10565743 1.59828353]
[1.06928645 1.35538295 2.60132934],[1.42176334 1.3253012  3.07826761],[1.25067959 2.10380878 1.59935747]
[1.07031411 1.35534827 2.60099374],[1.42252601 1.32584304 3.07864933],[1.2529282  2.10233329 1.60043151]
[1.07120585 1.35545054 2.60065712],[1.42333549 1.32633935 3.07902977],[1.25477041 2.10126411 1.60150565]
[1.07195244 1.35569898 2.60031947],[1.42419522 1.3267867  3.07940893],[1.25617896 2.10062849 1.60257989]
[1.07254717 1.35610031 2.5999808 ],[1.42510778 1.32718249 3.07978681],[1.25713421 2.10044607 1.60365422]
[1.07298638 1.35665819 2.59964109],[1.42607478 1.32752513 3.0801634 ],[1.25762554 2.10072749 1.60472865]
[1.07326967 1.35737302 2.59930036],[1.42709666 1.32781419 3.08053871],[1.25765208 2.10147358 1.60580318]
[1.07339996 1.35824188 2.59895859],[1.42817272 1.32805034 3.08091272],[1.25722283 2.10267537 1.60687781]
[1.07338329 1.35925874 2.59861579],[1.42930117 1.32823541 3.08128543],[1.25635598 2.10431467 1.60795253]
[1.07322834 1.36041492 2.59827196],[1.43047923 1.32837217 3.08165685],[1.2550776  2.10636541 1.60902734]
[1.07294591 1.3616996  2.59792708],[1.43170335 1.32846417 3.08202696],[1.25341994 2.10879532 1.61010226]
[1.07254824 1.36310057 2.59758117],[1.43296939 1.32851555 3.08239578],[1.25141954 2.11156788 1.61117726]
[1.07204839 1.36460475 2.59723423],[1.4342729  1.32853076 3.0827633 ],[1.24911526 2.11464422 1.61225237]
[1.07145963 1.36619888 2.59688624],[1.43560927 1.3285144  3.08312951],[1.24654656 2.11798489 1.61332757]
[1.07079497 1.36786994 2.59653722],[1.43697395 1.32847105 3.08349442],[1.2437521  2.12155123 1.61440286]
[1.07006681 1.36960555 2.59618717],[1.43836256 1.32840507 3.08385803],[1.24076862 2.12530649 1.61547825]
[1.06928665 1.37139419 2.59583607],[1.43977098 1.32832057 3.08422033],[1.2376302  2.12921659 1.61655374]
[1.06846495 1.3732254  2.59548395],[1.44119547 1.32822132 3.08458134],[1.23436783 2.13325054 1.61762932]
[1.06761109 1.37508981 2.59513079],[1.4426326  1.32811071 3.08494103],[1.23100922 2.13738064 1.618705  ]
[1.06673332 1.37697916 2.5947766 ],[1.44407938 1.32799178 3.08529943],[1.22757878 2.14158247 1.61978077]
[1.06583884 1.37888624 2.59442137],[1.44553313 1.32786716 3.08565653],[1.22409776 2.14583479 1.62085664]
[1.06493385 1.38080487 2.59406512],[1.44699157 1.32773916 3.08601232],[1.22058446 2.1501193  1.62193261]
[1.06402366 1.38272973 2.59370784],[1.4484527  1.32760977 3.08636681],[1.21705448 2.15442038 1.62300867]
[1.06311275 1.38465633 2.59334953],[1.44991484 1.32748068 3.08672001],[1.21352104 2.15872483 1.62408483]
[1.06220489 1.38658092 2.5929902 ],[1.45137654 1.32735331 3.0870719 ],[1.20999522 2.16302157 1.62516109]
[1.06130321 1.38850034 2.59262984],[1.45283661 1.32722889 3.0874225 ],[1.20648623 2.16730137 1.62623744]
[1.06041031 1.390412   2.59226845],[1.45429403 1.3271084  3.08777179],[1.20300169 2.17155663 1.62731389]
[1.05952833 1.39231378 2.59190605],[1.45574798 1.32699268 3.08811979],[1.19954784 2.17578111 1.62839043]
[1.05865897 1.39420395 2.59154262],[1.45719776 1.32688243 3.0884665 ],[1.19612972 2.17996975 1.62946708]
[1.05780364 1.39608111 2.59117818],[1.45864283 1.32677819 3.0888119 ],[1.19275137 2.18411852 1.63054382]
[1.05696342 1.39794418 2.59081271],[1.46008273 1.32668041 3.08915601],[1.18941601 2.18822422 1.63162065]
[1.05613917 1.3997923  2.59044624],[1.46151711 1.32658944 3.08949883],[1.1861261  2.19228437 1.63269759]
[1.05533153 1.40162482 2.59007874],[1.4629457  1.32650557 3.08984036],[1.18288352 2.19629708 1.63377462]
[1.05454099 1.40344126 2.58971023],[1.46436827 1.326429   3.09018058],[1.17968964 2.20026099 1.63485175]
[1.05376786 1.40524129 2.58934071],[1.46578468 1.32635989 3.09051952],[1.17654542 2.20417516 1.63592898]
[1.05301237 1.4070247  2.58897018],[1.46719481 1.32629835 3.09085717],[1.17345144 2.20803897 1.63700631]
[1.05227462 1.40879137 2.58859863],[1.46859861 1.32624443 3.09119352],[1.17040803 2.21185213 1.63808373]
