x,y,z
[0.80878534 3.0473893 ],[0.98485257 1.94230442],[0.95518849 2.74375294]
[0.80875255 3.04858327],[0.98534735 1.94290158],[0.9551547  2.74424929]
[0.80871952 3.04977747],[0.98584203 1.94349885],[0.95512071 2.74474583]
[0.80868625 3.0509719 ],[0.98633662 1.94409622],[0.95508654 2.74524256]
[0.80865276 3.05216657],[0.9868311  1.94469369],[0.95505219 2.74573947]
[0.80861903 3.05336146],[0.98732548 1.94529125],[0.95501765 2.74623657]
[0.80858508 3.05455659],[0.98781977 1.94588892],[0.95498293 2.74673385]
[0.80855089 3.05575195],[0.98831396 1.94648668],[0.95494803 2.74723132]
[0.80851647 3.05694754],[0.98880805 1.94708454],[0.95491294 2.74772896]
[0.80848183 3.05814335],[0.98930204 1.94768249],[0.95487767 2.74822679]
[0.80844696 3.0593394 ],[0.98979594 1.94828055],[0.95484221 2.7487248 ]
[0.80841186 3.06053567],[0.99028974 1.9488787 ],[0.95480658 2.749223  ]
[0.80837653 3.06173217],[0.99078344 1.94947695],[0.95477076 2.74972137]
[0.80834097 3.06292889],[0.99127704 1.95007529],[0.95473477 2.75021993]
[0.80830519 3.06412585],[0.99177055 1.95067373],[0.95469859 2.75071866]
[0.80826918 3.06532303],[0.99226396 1.95127227],[0.95466223 2.75121758]
[0.80823295 3.06652043],[0.99275728 1.9518709 ],[0.9546257  2.75171668]
[0.80819649 3.06771806],[0.9932505  1.95246963],[0.95458898 2.75221595]
[0.80815981 3.06891591],[0.99374363 1.95306845],[0.95455209 2.7527154 ]
[0.80812291 3.07011399],[0.99423666 1.95366737],[0.95451502 2.75321503]
[0.80808578 3.07131229],[0.9947296  1.95426638],[0.95447777 2.75371484]
[0.80804843 3.07251081],[0.99522244 1.95486549],[0.95444035 2.75421482]
[0.80801086 3.07370955],[0.99571519 1.95546469],[0.95440275 2.75471498]
[0.80797307 3.07490852],[0.99620785 1.95606398],[0.95436497 2.75521532]
[0.80793505 3.07610771],[0.99670041 1.95666337],[0.95432702 2.75571583]
[0.80789682 3.07730711],[0.99719288 1.95726285],[0.95428889 2.75621652]
[0.80785836 3.07850674],[0.99768525 1.95786243],[0.95425059 2.75671738]
[0.80781969 3.07970659],[0.99817753 1.9584621 ],[0.95421211 2.75721842]
[0.80778079 3.08090665],[0.99866972 1.95906185],[0.95417346 2.75771963]
[0.80774168 3.08210694],[0.99916182 1.95966171],[0.95413464 2.75822101]
[0.80770235 3.08330744],[0.99965383 1.96026165],[0.95409564 2.75872257]
[0.8076628  3.08450816],[1.00014574 1.96086169],[0.95405647 2.7592243 ]
[0.80762304 3.08570909],[1.00063756 1.96146181],[0.95401713 2.7597262 ]
[0.80758306 3.08691025],[1.00112929 1.96206203],[0.95397762 2.76022827]
[0.80754287 3.08811161],[1.00162093 1.96266234],[0.95393794 2.76073051]
[0.80750245 3.0893132 ],[1.00211248 1.96326274],[0.95389808 2.76123293]
[0.80746183 3.090515  ],[1.00260394 1.96386323],[0.95385806 2.76173551]
[0.80742099 3.09171701],[1.00309531 1.96446381],[0.95381786 2.76223827]
[0.80737993 3.09291924],[1.00358659 1.96506448],[0.9537775  2.76274119]
[0.80733867 3.09412168],[1.00407778 1.96566524],[0.95373697 2.76324428]
[0.80729719 3.09532433],[1.00456888 1.96626609],[0.95369627 2.76374754]
[0.8072555 3.0965272],[1.00505989 1.96686703],[0.9536554  2.76425097]
[0.80721359 3.09773027],[1.00555081 1.96746806],[0.95361437 2.76475457]
[0.80717148 3.09893356],[1.00604164 1.96806917],[0.95357317 2.76525833]
[0.80712915 3.10013706],[1.00653239 1.96867038],[0.9535318  2.76576226]
[0.80708661 3.10134077],[1.00702304 1.96927167],[0.95349026 2.76626635]
[0.80704387 3.10254469],[1.00751361 1.96987305],[0.95344856 2.76677061]
[0.80700091 3.10374882],[1.00800409 1.97047452],[0.95340669 2.76727504]
[0.80695775 3.10495315],[1.00849448 1.97107608],[0.95336466 2.76777963]
[0.80691438 3.1061577 ],[1.00898479 1.97167772],[0.95332247 2.76828439]
[0.8068708  3.10736245],[1.00947501 1.97227945],[0.95328011 2.76878931]
[0.80682701 3.10856741],[1.00996514 1.97288127],[0.95323759 2.76929439]
[0.80678302 3.10977258],[1.01045518 1.97348317],[0.9531949  2.76979964]
[0.80673882 3.11097795],[1.01094514 1.97408516],[0.95315205 2.77030505]
[0.80669441 3.11218353],[1.01143502 1.97468723],[0.95310904 2.77081062]
[0.8066498  3.11338932],[1.0119248 1.9752894],[0.95306587 2.77131636]
[0.80660498 3.11459531],[1.01241451 1.97589164],[0.95302253 2.77182225]
[0.80655996 3.1158015 ],[1.01290412 1.97649397],[0.95297904 2.77232831]
[0.80651474 3.1170079 ],[1.01339365 1.97709639],[0.95293538 2.77283453]
[0.80646931 3.1182145 ],[1.0138831  1.97769889],[0.95289157 2.7733409 ]
[0.80642368 3.11942131],[1.01437246 1.97830148],[0.95284759 2.77384744]
[0.80637785 3.12062832],[1.01486174 1.97890415],[0.95280345 2.77435414]
[0.80633181 3.12183552],[1.01535093 1.97950691],[0.95275916 2.77486099]
[0.80628557 3.12304293],[1.01584004 1.98010974],[0.95271471 2.77536801]
[0.80623914 3.12425055],[1.01632907 1.98071267],[0.9526701  2.77587518]
[0.8061925  3.12545836],[1.01681801 1.98131567],[0.95262533 2.77638251]
[0.80614566 3.12666637],[1.01730687 1.98191876],[0.9525804 2.77689  ]
[0.80609862 3.12787458],[1.01779565 1.98252193],[0.95253532 2.77739764]
[0.80605139 3.12908299],[1.01828434 1.98312519],[0.95249008 2.77790544]
[0.80600395 3.1302916 ],[1.01877295 1.98372853],[0.95244468 2.7784134 ]
[0.80595632 3.13150041],[1.01926148 1.98433195],[0.95239913 2.77892151]
[0.80590849 3.13270942],[1.01974993 1.98493545],[0.95235343 2.77942978]
[0.80586046 3.13391862],[1.02023829 1.98553903],[0.95230757 2.7799382 ]
[0.80581224 3.13512802],[1.02072658 1.98614269],[0.95226155 2.78044678]
[0.80576381 3.13633761],[1.02121478 1.98674644],[0.95221538 2.78095551]
[0.8057152 3.1375474],[1.0217029  1.98735027],[0.95216906 2.78146439]
[0.80566639 3.13875739],[1.02219094 1.98795417],[0.95212258 2.78197343]
[0.80561738 3.13996757],[1.0226789  1.98855816],[0.95207595 2.78248262]
[0.80556818 3.14117795],[1.02316678 1.98916223],[0.95202917 2.78299196]
[0.80551878 3.14238852],[1.02365458 1.98976638],[0.95198224 2.78350146]
[0.80546919 3.14359928],[1.0241423  1.99037061],[0.95193515 2.78401111]
[0.80541941 3.14481024],[1.02462994 1.99097492],[0.95188792 2.78452091]
[0.80536944 3.14602139],[1.0251175  1.99157931],[0.95184053 2.78503085]
[0.80531927 3.14723273],[1.02560498 1.99218377],[0.95179299 2.78554095]
[0.80526891 3.14844426],[1.02609238 1.99278832],[0.95174531 2.7860512 ]
[0.80521837 3.14965598],[1.0265797  1.99339295],[0.95169747 2.7865616 ]
[0.80516763 3.1508679 ],[1.02706694 1.99399765],[0.95164948 2.78707215]
[0.8051167 3.15208  ],[1.02755411 1.99460243],[0.95160135 2.78758285]
[0.80506558 3.1532923 ],[1.0280412  1.99520729],[0.95155306 2.7880937 ]
[0.80501427 3.15450478],[1.02852821 1.99581223],[0.95150463 2.78860469]
[0.80496277 3.15571746],[1.02901514 1.99641725],[0.95145605 2.78911583]
[0.80491108 3.15693032],[1.02950199 1.99702234],[0.95140732 2.78962712]
[0.80485921 3.15814337],[1.02998877 1.99762751],[0.95135845 2.79013856]
[0.80480715 3.15935661],[1.03047547 1.99823276],[0.95130943 2.79065014]
[0.8047549  3.16057003],[1.03096209 1.99883809],[0.95126026 2.79116187]
[0.80470246 3.16178364],[1.03144864 1.99944349],[0.95121095 2.79167374]
[0.80464984 3.16299744],[1.0319351  2.00004897],[0.95116149 2.79218576]
[0.80459703 3.16421142],[1.0324215  2.00065452],[0.95111189 2.79269793]
[0.80454404 3.16542559],[1.03290782 2.00126015],[0.95106214 2.79321024]
[0.80449086 3.16663994],[1.03339406 2.00186586],[0.95101225 2.79372269]
[0.8044375  3.16785448],[1.03388022 2.00247164],[0.95096221 2.79423529]
[0.80438395 3.1690692 ],[1.03436631 2.0030775 ],[0.95091204 2.79474803]
[0.80433022 3.17028411],[1.03485233 2.00368343],[0.95086171 2.79526092]
[0.80427631 3.1714992 ],[1.03533827 2.00428944],[0.95081125 2.79577395]
[0.80422221 3.17271447],[1.03582413 2.00489552],[0.95076064 2.79628712]
[0.80416793 3.17392992],[1.03630992 2.00550168],[0.95070989 2.79680043]
[0.80411347 3.17514556],[1.03679564 2.00610791],[0.950659   2.79731388]
[0.80405883 3.17636138],[1.03728128 2.00671421],[0.95060797 2.79782748]
[0.80400401 3.17757738],[1.03776685 2.00732059],[0.9505568  2.79834121]
[0.80394901 3.17879355],[1.03825234 2.00792704],[0.95050548 2.79885509]
[0.80389382 3.18000991],[1.03873777 2.00853357],[0.95045403 2.79936911]
[0.80383846 3.18122645],[1.03922311 2.00914017],[0.95040243 2.79988326]
[0.80378292 3.18244317],[1.03970839 2.00974684],[0.9503507  2.80039756]
[0.8037272  3.18366007],[1.04019359 2.01035359],[0.95029883 2.80091199]
[0.8036713  3.18487714],[1.04067872 2.01096041],[0.95024682 2.80142657]
[0.80361522 3.18609439],[1.04116377 2.0115673 ],[0.95019467 2.80194128]
[0.80355897 3.18731182],[1.04164876 2.01217426],[0.95014238 2.80245613]
[0.80350254 3.18852943],[1.04213367 2.0127813 ],[0.95008996 2.80297112]
[0.80344593 3.18974722],[1.04261851 2.0133884 ],[0.95003739 2.80348624]
[0.80338915 3.19096518],[1.04310328 2.01399558],[0.94998469 2.80400151]
[0.80333219 3.19218331],[1.04358797 2.01460283],[0.94993186 2.8045169 ]
[0.80327505 3.19340163],[1.0440726  2.01521015],[0.94987889 2.80503244]
[0.80321774 3.19462011],[1.04455715 2.01581755],[0.94982578 2.80554811]
[0.80316025 3.19583878],[1.04504164 2.01642501],[0.94977254 2.80606392]
[0.80310259 3.19705761],[1.04552605 2.01703254],[0.94971916 2.80657986]
[0.80304476 3.19827662],[1.04601039 2.01764015],[0.94966565 2.80709593]
[0.80298675 3.1994958 ],[1.04649467 2.01824782],[0.949612   2.80761214]
[0.80292857 3.20071516],[1.04697887 2.01885557],[0.94955822 2.80812849]
[0.80287022 3.20193469],[1.047463   2.01946338],[0.9495043  2.80864497]
[0.8028117  3.20315439],[1.04794706 2.02007127],[0.94945025 2.80916158]
[0.802753   3.20437426],[1.04843105 2.02067922],[0.94939607 2.80967832]
[0.80269414 3.20559431],[1.04891498 2.02128725],[0.94934176 2.8101952 ]
[0.8026351  3.20681452],[1.04939883 2.02189534],[0.94928731 2.81071221]
[0.80257589 3.20803491],[1.04988262 2.0225035 ],[0.94923273 2.81122935]
[0.80251651 3.20925546],[1.05036633 2.02311173],[0.94917802 2.81174663]
[0.80245696 3.21047619],[1.05084998 2.02372003],[0.94912318 2.81226403]
[0.80239724 3.21169708],[1.05133356 2.0243284 ],[0.94906821 2.81278157]
[0.80233736 3.21291814],[1.05181707 2.02493683],[0.9490131  2.81329924]
[0.8022773  3.21413937],[1.05230051 2.02554533],[0.94895787 2.81381703]
[0.80221708 3.21536077],[1.05278389 2.02615391],[0.94890251 2.81433496]
[0.80215669 3.21658234],[1.0532672  2.02676254],[0.94884701 2.81485302]
[0.80209613 3.21780408],[1.05375044 2.02737125],[0.94879139 2.8153712 ]
[0.80203541 3.21902598],[1.05423361 2.02798002],[0.94873564 2.81588952]
[0.80197452 3.22024805],[1.05471672 2.02858886],[0.94867976 2.81640796]
[0.80191346 3.22147028],[1.05519976 2.02919777],[0.94862375 2.81692653]
[0.80185224 3.22269268],[1.05568273 2.02980674],[0.94856762 2.81744523]
[0.80179085 3.22391524],[1.05616564 2.03041579],[0.94851135 2.81796406]
[0.8017293  3.22513797],[1.05664848 2.03102489],[0.94845496 2.81848301]
[0.80166758 3.22636087],[1.05713125 2.03163406],[0.94839845 2.81900209]
[0.8016057  3.22758393],[1.05761396 2.0322433 ],[0.9483418 2.8195213]
[0.80154365 3.22880715],[1.0580966  2.03285261],[0.94828503 2.82004064]
[0.80148145 3.23003053],[1.05857917 2.03346198],[0.94822814 2.8205601 ]
[0.80141907 3.23125408],[1.05906169 2.03407141],[0.94817111 2.82107968]
[0.80135654 3.23247779],[1.05954413 2.03468091],[0.94811397 2.82159939]
[0.80129384 3.23370167],[1.06002651 2.03529048],[0.94805669 2.82211923]
[0.80123099 3.2349257 ],[1.06050883 2.03590011],[0.9479993  2.82263919]
[0.80116797 3.2361499 ],[1.06099108 2.0365098 ],[0.94794178 2.82315927]
[0.80110479 3.23737426],[1.06147327 2.03711956],[0.94788413 2.82367948]
[0.80104145 3.23859877],[1.06195539 2.03772939],[0.94782636 2.82419981]
[0.80097795 3.23982345],[1.06243745 2.03833927],[0.94776847 2.82472027]
[0.80091429 3.24104829],[1.06291944 2.03894923],[0.94771046 2.82524085]
[0.80085047 3.24227329],[1.06340137 2.03955924],[0.94765232 2.82576155]
[0.80078649 3.24349844],[1.06388324 2.04016932],[0.94759406 2.82628237]
[0.80072235 3.24472376],[1.06436504 2.04077946],[0.94753568 2.82680332]
[0.80065806 3.24594923],[1.06484678 2.04138967],[0.94747717 2.82732439]
[0.8005936  3.24717486],[1.06532846 2.04199994],[0.94741855 2.82784558]
[0.80052899 3.24840065],[1.06581007 2.04261027],[0.9473598  2.82836689]
[0.80046422 3.2496266 ],[1.06629163 2.04322066],[0.94730094 2.82888832]
[0.8003993 3.2508527],[1.06677312 2.04383112],[0.94724195 2.82940987]
[0.80033421 3.25207896],[1.06725454 2.04444164],[0.94718284 2.82993154]
[0.80026898 3.25330538],[1.06773591 2.04505222],[0.94712361 2.83045333]
[0.80020358 3.25453195],[1.06821721 2.04566286],[0.94706427 2.83097524]
[0.80013804 3.25575867],[1.06869845 2.04627357],[0.9470048  2.83149727]
[0.80007233 3.25698555],[1.06917963 2.04688434],[0.94694522 2.83201942]
[0.80000647 3.25821259],[1.06966075 2.04749516],[0.94688551 2.83254169]
[0.79994046 3.25943978],[1.0701418  2.04810605],[0.94682569 2.83306408]
[0.7998743  3.26066712],[1.0706228 2.048717 ],[0.94676575 2.83358658]
[0.79980798 3.26189462],[1.07110373 2.04932802],[0.9467057 2.8341092]
[0.7997415  3.26312227],[1.07158461 2.04993909],[0.94664552 2.83463194]
[0.79967488 3.26435008],[1.07206542 2.05055022],[0.94658523 2.8351548 ]
[0.7996081  3.26557803],[1.07254617 2.05116141],[0.94652482 2.83567777]
[0.79954117 3.26680614],[1.07302686 2.05177267],[0.9464643  2.83620086]
[0.79947409 3.2680344 ],[1.07350749 2.05238398],[0.94640365 2.83672407]
[0.79940686 3.26926281],[1.07398806 2.05299536],[0.9463429  2.83724739]
[0.79933947 3.27049137],[1.07446858 2.05360679],[0.94628203 2.83777082]
[0.79927194 3.27172008],[1.07494903 2.05421828],[0.94622104 2.83829438]
[0.79920425 3.27294894],[1.07542942 2.05482984],[0.94615993 2.83881804]
[0.79913642 3.27417796],[1.07590976 2.05544145],[0.94609872 2.83934183]
[0.79906844 3.27540712],[1.07639003 2.05605312],[0.94603739 2.83986572]
[0.7990003  3.27663643],[1.07687024 2.05666485],[0.94597594 2.84038973]
[0.79893202 3.27786589],[1.0773504  2.05727664],[0.94591438 2.84091386]
[0.79886359 3.2790955 ],[1.0778305  2.05788849],[0.94585271 2.84143809]
[0.79879502 3.28032525],[1.07831054 2.05850039],[0.94579092 2.84196244]
[0.79872629 3.28155516],[1.07879052 2.05911236],[0.94572902 2.84248691]
[0.79865742 3.28278521],[1.07927044 2.05972438],[0.94566701 2.84301148]
[0.7985884  3.28401541],[1.07975031 2.06033646],[0.94560489 2.84353617]
[0.79851923 3.28524575],[1.08023011 2.0609486 ],[0.94554265 2.84406097]
[0.79844992 3.28647624],[1.08070986 2.06156079],[0.94548031 2.84458588]
[0.79838046 3.28770688],[1.08118955 2.06217305],[0.94541785 2.84511091]
[0.79831086 3.28893766],[1.08166919 2.06278536],[0.94535528 2.84563604]
[0.79824111 3.29016859],[1.08214877 2.06339773],[0.9452926  2.84616129]
[0.79817121 3.29139966],[1.08262829 2.06401015],[0.94522981 2.84668664]
[0.79810117 3.29263088],[1.08310775 2.06462263],[0.9451669  2.84721211]
[0.79803099 3.29386224],[1.08358715 2.06523517],[0.94510389 2.84773768]
[0.79796066 3.29509375],[1.0840665  2.06584777],[0.94504077 2.84826337]
[0.79789019 3.2963254 ],[1.0845458  2.06646042],[0.94497754 2.84878917]
[0.79781958 3.29755719],[1.08502503 2.06707313],[0.9449142  2.84931507]
[0.79774882 3.29878912],[1.08550422 2.06768589],[0.94485075 2.84984108]
[0.79767792 3.3000212 ],[1.08598334 2.06829871],[0.9447872 2.8503672]
[0.79760688 3.30125342],[1.08646241 2.06891159],[0.94472353 2.85089343]
[0.7975357  3.30248578],[1.08694142 2.06952452],[0.94465976 2.85141977]
[0.79746437 3.30371829],[1.08742038 2.07013751],[0.94459588 2.85194622]
[0.79739291 3.30495093],[1.08789928 2.07075055],[0.94453189 2.85247277]
[0.7973213  3.30618372],[1.08837813 2.07136365],[0.9444678  2.85299943]
[0.79724955 3.30741664],[1.08885692 2.0719768 ],[0.94440359 2.8535262 ]
[0.79717767 3.30864971],[1.08933566 2.07259001],[0.94433928 2.85405307]
[0.79710564 3.30988291],[1.08981434 2.07320327],[0.94427487 2.85458005]
[0.79703347 3.31111626],[1.09029297 2.07381658],[0.94421035 2.85510714]
[0.79696117 3.31234974],[1.09077155 2.07442996],[0.94414572 2.85563433]
[0.79688872 3.31358336],[1.09125007 2.07504338],[0.94408099 2.85616163]
[0.79681614 3.31481713],[1.09172853 2.07565686],[0.94401615 2.85668903]
[0.79674342 3.31605103],[1.09220694 2.07627039],[0.94395121 2.85721654]
[0.79667056 3.31728506],[1.0926853  2.07688398],[0.94388616 2.85774415]
[0.79659756 3.31851924],[1.09316361 2.07749762],[0.94382101 2.85827187]
[0.79652443 3.31975355],[1.09364186 2.07811132],[0.94375576 2.85879969]
[0.79645116 3.320988  ],[1.09412005 2.07872506],[0.9436904  2.85932761]
[0.79637775 3.32222259],[1.0945982  2.07933886],[0.94362493 2.85985564]
[0.79630421 3.32345731],[1.09507629 2.07995272],[0.94355937 2.86038377]
[0.79623053 3.32469217],[1.09555432 2.08056663],[0.9434937  2.86091201]
[0.79615672 3.32592716],[1.09603231 2.08118059],[0.94342793 2.86144034]
[0.79608277 3.32716229],[1.09651024 2.0817946 ],[0.94336205 2.86196878]
[0.79600868 3.32839755],[1.09698812 2.08240866],[0.94329607 2.86249733]
[0.79593447 3.32963295],[1.09746595 2.08302278],[0.94322999 2.86302597]
[0.79586011 3.33086848],[1.09794372 2.08363695],[0.94316381 2.86355472]
[0.79578563 3.33210415],[1.09842145 2.08425117],[0.94309753 2.86408356]
[0.795711   3.33333995],[1.09889912 2.08486544],[0.94303115 2.86461251]
[0.79563625 3.33457588],[1.09937674 2.08547977],[0.94296466 2.86514156]
[0.79556136 3.33581195],[1.09985431 2.08609415],[0.94289808 2.86567071]
[0.79548634 3.33704815],[1.10033182 2.08670857],[0.94283139 2.86619996]
[0.79541119 3.33828448],[1.10080929 2.08732305],[0.94276461 2.86672931]
[0.79533591 3.33952094],[1.1012867  2.08793758],[0.94269772 2.86725876]
[0.79526049 3.34075753],[1.10176406 2.08855217],[0.94263074 2.86778831]
[0.79518494 3.34199426],[1.10224137 2.0891668 ],[0.94256365 2.86831796]
[0.79510927 3.34323112],[1.10271864 2.08978148],[0.94249647 2.86884771]
[0.79503346 3.34446811],[1.10319585 2.09039622],[0.94242919 2.86937756]
[0.79495752 3.34570523],[1.10367301 2.091011  ],[0.94236181 2.86990751]
[0.79488145 3.34694247],[1.10415011 2.09162584],[0.94229433 2.87043755]
[0.79480525 3.34817985],[1.10462717 2.09224072],[0.94222675 2.87096769]
[0.79472892 3.34941736],[1.10510418 2.09285566],[0.94215907 2.87149794]
[0.79465246 3.350655  ],[1.10558114 2.09347064],[0.9420913  2.87202827]
[0.79457587 3.35189277],[1.10605805 2.09408568],[0.94202343 2.87255871]
[0.79449916 3.35313066],[1.10653491 2.09470076],[0.94195546 2.87308924]
[0.79442231 3.35436868],[1.10701172 2.09531589],[0.9418874  2.87361987]
[0.79434534 3.35560684],[1.10748848 2.09593108],[0.94181924 2.8741506 ]
[0.79426824 3.35684511],[1.10796519 2.09654631],[0.94175098 2.87468142]
[0.79419101 3.35808352],[1.10844185 2.09716159],[0.94168263 2.87521234]
[0.79411366 3.35932206],[1.10891847 2.09777692],[0.94161418 2.87574335]
[0.79403618 3.36056072],[1.10939503 2.0983923 ],[0.94154564 2.87627446]
[0.79395857 3.3617995 ],[1.10987155 2.09900773],[0.941477   2.87680567]
[0.79388084 3.36303842],[1.11034801 2.09962321],[0.94140826 2.87733697]
[0.79380298 3.36427745],[1.11082443 2.10023874],[0.94133943 2.87786837]
[0.79372499 3.36551662],[1.1113008  2.10085431],[0.94127051 2.87839986]
[0.79364688 3.36675591],[1.11177712 2.10146993],[0.94120149 2.87893144]
[0.79356865 3.36799532],[1.1122534 2.1020856],[0.94113237 2.87946312]
[0.79349029 3.36923486],[1.11272962 2.10270132],[0.94106317 2.87999489]
[0.7934118  3.37047453],[1.1132058  2.10331709],[0.94099387 2.88052676]
[0.79333319 3.37171432],[1.11368193 2.1039329 ],[0.94092447 2.88105872]
[0.79325446 3.37295423],[1.11415801 2.10454876],[0.94085499 2.88159077]
[0.7931756  3.37419426],[1.11463405 2.10516467],[0.94078541 2.88212292]
[0.79309663 3.37543442],[1.11511004 2.10578063],[0.94071573 2.88265516]
[0.79301752 3.37667471],[1.11558598 2.10639663],[0.94064597 2.88318749]
[0.7929383  3.37791511],[1.11606187 2.10701268],[0.94057611 2.88371991]
[0.79285895 3.37915564],[1.11653772 2.10762877],[0.94050616 2.88425242]
[0.79277948 3.38039629],[1.11701352 2.10824492],[0.94043612 2.88478503]
[0.79269989 3.38163706],[1.11748927 2.10886111],[0.94036599 2.88531773]
[0.79262018 3.38287795],[1.11796498 2.10947735],[0.94029576 2.88585052]
[0.79254034 3.38411896],[1.11844064 2.11009363],[0.94022545 2.8863834 ]
[0.79246039 3.3853601 ],[1.11891625 2.11070996],[0.94015504 2.88691637]
[0.79238031 3.38660135],[1.11939182 2.11132633],[0.94008455 2.88744943]
[0.79230012 3.38784273],[1.11986734 2.11194275],[0.94001396 2.88798259]
[0.7922198  3.38908422],[1.12034282 2.11255922],[0.93994328 2.88851583]
[0.79213937 3.39032584],[1.12081825 2.11317574],[0.93987252 2.88904916]
[0.79205881 3.39156757],[1.12129364 2.11379229],[0.93980166 2.88958258]
[0.79197814 3.39280943],[1.12176898 2.1144089 ],[0.93973071 2.89011609]
[0.79189734 3.3940514 ],[1.12224427 2.11502555],[0.93965968 2.8906497 ]
[0.79181643 3.39529349],[1.12271952 2.11564224],[0.93958856 2.89118339]
[0.7917354 3.3965357],[1.12319472 2.11625898],[0.93951734 2.89171716]
[0.79165426 3.39777803],[1.12366988 2.11687577],[0.93944604 2.89225103]
[0.79157299 3.39902047],[1.12414499 2.1174926 ],[0.93937465 2.89278499]
[0.79149161 3.40026304],[1.12462006 2.11810947],[0.93930318 2.89331903]
[0.79141011 3.40150572],[1.12509509 2.11872639],[0.93923161 2.89385316]
[0.79132849 3.40274852],[1.12557007 2.11934335],[0.93915996 2.89438738]
[0.79124675 3.40399143],[1.126045   2.11996036],[0.93908822 2.89492168]
[0.7911649  3.40523446],[1.12651989 2.12057741],[0.93901639 2.89545608]
[0.79108294 3.40647761],[1.12699474 2.12119451],[0.93894448 2.89599056]
[0.79100085 3.40772087],[1.12746954 2.12181165],[0.93887248 2.89652512]
[0.79091865 3.40896425],[1.1279443  2.12242884],[0.93880039 2.89705978]
[0.79083634 3.41020774],[1.12841902 2.12304606],[0.93872821 2.89759452]
[0.79075391 3.41145135],[1.12889369 2.12366334],[0.93865596 2.89812934]
[0.79067137 3.41269507],[1.12936832 2.12428065],[0.93858361 2.89866425]
[0.79058871 3.41393891],[1.1298429  2.12489801],[0.93851118 2.89919925]
[0.79050594 3.41518286],[1.13031744 2.12551541],[0.93843866 2.89973433]
[0.79042305 3.41642693],[1.13079194 2.12613286],[0.93836606 2.9002695 ]
[0.79034005 3.41767111],[1.13126639 2.12675035],[0.93829337 2.90080475]
[0.79025694 3.4189154 ],[1.13174081 2.12736788],[0.9382206  2.90134009]
[0.79017371 3.42015981],[1.13221518 2.12798545],[0.93814775 2.90187551]
[0.79009037 3.42140433],[1.1326895  2.12860307],[0.93807481 2.90241102]
[0.79000692 3.42264896],[1.13316379 2.12922073],[0.93800178 2.90294661]
[0.78992336 3.4238937 ],[1.13363803 2.12983843],[0.93792868 2.90348228]
[0.78983968 3.42513856],[1.13411223 2.13045617],[0.93785549 2.90401804]
[0.78975589 3.42638353],[1.13458638 2.13107396],[0.93778221 2.90455388]
